l1,l2,cos_sim,meeting_id
0.0,0.0,0.0,220120
0.0,0.0,0.0,220120
0.0,0.0,0.0,220120
0.0,0.0,0.0,220120
0.0,0.0,0.0,220120
0.0,0.0,0.0,220120
0.0,0.0,0.0,220120
1075749378.0,515228.1174877784,0.0,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
0.0,0.0,1.000000000000056,220120
1190410.0,17258.699081912288,0.9999995206586894,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
0.0,0.0,1.0000000000000193,220120
1937898.0,21902.842098686644,0.9999989484403811,220120
9261.0,1515.8472878228863,0.9999999972256075,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
0.0,0.0,1.0000000000000746,220120
6226108.0,39394.56023361601,0.9999978398987994,220120
0.0,0.0,0.9999999999997708,220120
0.0,0.0,0.9999999999997708,220120
0.0,0.0,0.9999999999997708,220120
0.0,0.0,0.9999999999997708,220120
